from	to	direction	method	weight
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|236584|estExt_fgenesh1_kg.C_260018	0	M0039	0.123856420449118
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|237274|estExt_fgenesh1_kg.C_1570005	0	M0039	0.124120386182001
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|237606|estExt_fgenesh1_kg.C_4280001	0	M0039	0.180731962723829
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|237669|estExt_fgenesh1_kg.C_7390001	0	M0039	0.128268801108278
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|237737|estExt_fgenesh1_pg.C_10093	0	M0039	0.198757082220954
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|237777|estExt_fgenesh1_pg.C_10178	0	M0039	0.117901964764047
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|237812|estExt_fgenesh1_pg.C_10273	0	M0039	0.102757544565052
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|238060|estExt_fgenesh1_pg.C_30102	0	M0039	0.137129352148373
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|238064|estExt_fgenesh1_pg.C_30115	0	M0039	0.0424415004696803
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|238287|estExt_fgenesh1_pg.C_40251	0	M0039	0.0510627651538642
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|238321|estExt_fgenesh1_pg.C_50049	0	M0039	0.10139000985936
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|238352|estExt_fgenesh1_pg.C_50096	0	M0039	0.0424922361032055
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|238673|estExt_fgenesh1_pg.C_70154	0	M0039	0.0903854369006688
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|239130|estExt_fgenesh1_pg.C_120063	0	M0039	0.139492863834717
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|239150|estExt_fgenesh1_pg.C_120107	0	M0039	0.0752412174306833
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|239246|estExt_fgenesh1_pg.C_130070	0	M0039	0.0897357781376538
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|239424|estExt_fgenesh1_pg.C_140156	0	M0039	0.239578813130055
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|239595|estExt_fgenesh1_pg.C_170015	0	M0039	0.131917855580486
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|239707|estExt_fgenesh1_pg.C_180099	0	M0039	0.208763211404565
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|240339|estExt_fgenesh1_pg.C_270112	0	M0039	0.110420923299511
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|240700|estExt_fgenesh1_pg.C_330021	0	M0039	0.182308182988777
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|240962|estExt_fgenesh1_pg.C_370103	0	M0039	0.212932407646166
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|241027|estExt_fgenesh1_pg.C_380079	0	M0039	0.117894588030393
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|241645|estExt_fgenesh1_pg.C_480100	0	M0039	0.146697043891964
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|241656|estExt_fgenesh1_pg.C_490008	0	M0039	0.0965017894668357
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|241819|estExt_fgenesh1_pg.C_520028	0	M0039	0.209504668839006
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|241916|estExt_fgenesh1_pg.C_530081	0	M0039	0.0723423367403891
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|242065|estExt_fgenesh1_pg.C_560039	0	M0039	0.120573423377526
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|242223|estExt_fgenesh1_pg.C_590028	0	M0039	0.172997731134819
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|242822|estExt_fgenesh1_pg.C_730044	0	M0039	0.124524675468915
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|242897|estExt_fgenesh1_pg.C_740081	0	M0039	0.158509162972853
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|243753|estExt_fgenesh1_pg.C_980001	0	M0039	0.0543722002606049
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|244054|estExt_fgenesh1_pg.C_1060041	0	M0039	0.064609073176308
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|244226|estExt_fgenesh1_pg.C_1140030	0	M0039	0.14874078158485
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|245314|estExt_fgenesh1_pg.C_1540023	0	M0039	0.140590707331258
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|245995|estExt_fgenesh1_pg.C_1900030	0	M0039	0.139531442601564
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|246083|estExt_fgenesh1_pg.C_1950036	0	M0039	0.157431480111938
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|246327|estExt_fgenesh1_pg.C_2110035	0	M0039	0.0665146178082161
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|246553|estExt_fgenesh1_pg.C_2260012	0	M0039	0.0901010659123894
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|246622|estExt_fgenesh1_pg.C_2300002	0	M0039	0.103922119769742
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|247377|estExt_fgenesh1_pg.C_2960021	0	M0039	0.135455559917278
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|247474|estExt_fgenesh1_pg.C_3060024	0	M0039	0.0862923935024889
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|247626|estExt_fgenesh1_pg.C_3250018	0	M0039	0.100318061262477
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|248023|estExt_fgenesh1_pg.C_3950006	0	M0039	0.121631926308877
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|248068|estExt_fgenesh1_pg.C_4100012	0	M0039	0.0777461481153547
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|248100|estExt_fgenesh1_pg.C_4200004	0	M0039	0.212283302302217
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|248189|estExt_fgenesh1_pg.C_4510004	0	M0039	0.113501905501629
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|248502|estExt_fgenesh1_pg.C_5970002	0	M0039	0.131189545180985
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|248770|estExt_fgenesh1_pg.C_19960001	0	M0039	0.1972460527839
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|25946|gw.30.20.1	0	M0039	0.115649451216105
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|28519|gw.123.37.1	0	M0039	0.0878528305540818
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|32224|gw.7.84.1	0	M0039	0.065110027712459
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|32966|gw.13.70.1	0	M0039	0.196291625219115
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|39271|gw.47.169.1	0	M0039	0.0837301629917202
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|418|gw.1762.1.1	0	M0039	0.142771175610661
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|46108|gw.881.7.1	0	M0039	0.0699170334997831
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|48053|gw.2774.2.1	0	M0039	0.115693016614248
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|49232|gw.3929.3.1	0	M0039	0.117528352453939
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|59568|gw.103.163.1	0	M0039	0.151216366552384
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|60399|gw.61.211.1	0	M0039	0.142943438887765
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|64326|gw.15.244.1	0	M0039	0.0462641928989828
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|80875|e_gw.3.408.1	0	M0039	0.101710541197358
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|82127|e_gw.5.144.1	0	M0039	0.146440932606689
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|82732|e_gw.6.244.1	0	M0039	0.111874913001314
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|82891|e_gw.6.263.1	0	M0039	0.139187507093364
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|83189|e_gw.7.369.1	0	M0039	0.038831019209634
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|85537|e_gw.11.243.1	0	M0039	0.10383735457412
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|86262|e_gw.13.309.1	0	M0039	0.149218567748914
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|86743|e_gw.14.268.1	0	M0039	0.124436925876709
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|88977|e_gw.20.244.1	0	M0039	0.117094655040444
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|91061|e_gw.26.194.1	0	M0039	0.107360168493378
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|92016|e_gw.29.126.1	0	M0039	0.122119871299761
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|95856|e_gw.41.49.1	0	M0039	0.137579763304685
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|97320|e_gw.46.327.1	0	M0039	0.194257970416874
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|98785|e_gw.51.152.1	0	M0039	0.157572983162881
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|99227|e_gw.52.77.1	0	M0039	0.0953087178609795
jgi|Nemve1|220479|fgenesh1_pg.scaffold_527000005	jgi|Nemve1|99372|e_gw.53.32.1	0	M0039	0.0806591532435264
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|222446|fgenesh1_pg.scaffold_1634000003	0	M0039	0.178662762365012
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|222918|fgenesh1_pg.scaffold_2061000002	0	M0039	0.0718030659800634
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|224051|fgenesh1_pg.scaffold_3787000001	0	M0039	0.088699611830981
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|227549|fgenesh1_kg.scaffold_351000002	0	M0039	0.211206583133175
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|228853|fgenesh1_pm.scaffold_38000019	0	M0039	0.0780762465017959
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|230591|fgenesh1_pm.scaffold_216000004	0	M0039	0.0530360761043168
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|232030|fgsh_est.C_scaffold_15000012	0	M0039	0.214918737048804
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|232080|fgsh_est.C_scaffold_19000010	0	M0039	0.100319062274066
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|232813|fgsh_est.C_scaffold_85000001	0	M0039	0.208893527084233
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|233042|fgsh_est.C_scaffold_122000002	0	M0039	0.0931337418287879
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|234533|estExt_fgenesh1_pm.C_370005	0	M0039	0.129859625479155
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|234831|estExt_fgenesh1_pm.C_640005	0	M0039	0.202713598574762
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|234942|estExt_fgenesh1_pm.C_750012	0	M0039	0.0892643263478721
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|235730|estExt_fgenesh1_pm.C_2160005	0	M0039	0.0785204797996941
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|235892|estExt_fgenesh1_pm.C_2700006	0	M0039	0.148836837667939
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|236349|estExt_fgenesh1_kg.C_50005	0	M0039	0.158121905503054
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|236441|estExt_fgenesh1_kg.C_110010	0	M0039	0.0769640354237523
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|236543|estExt_fgenesh1_kg.C_230001	0	M0039	0.172882159166932
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|236562|estExt_fgenesh1_kg.C_250010	0	M0039	0.12873082713259
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|236584|estExt_fgenesh1_kg.C_260018	0	M0039	0.117623808414291
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|237274|estExt_fgenesh1_kg.C_1570005	0	M0039	0.0697284791019212
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|237606|estExt_fgenesh1_kg.C_4280001	0	M0039	0.17087356211664
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|237669|estExt_fgenesh1_kg.C_7390001	0	M0039	0.146819095472262
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|237737|estExt_fgenesh1_pg.C_10093	0	M0039	0.206447388125568
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|237777|estExt_fgenesh1_pg.C_10178	0	M0039	0.127111387406299
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|237812|estExt_fgenesh1_pg.C_10273	0	M0039	0.085290194310647
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|238060|estExt_fgenesh1_pg.C_30102	0	M0039	0.0793578376812263
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|238064|estExt_fgenesh1_pg.C_30115	0	M0039	0.0780196841496764
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|238287|estExt_fgenesh1_pg.C_40251	0	M0039	0.0757575534904966
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|238321|estExt_fgenesh1_pg.C_50049	0	M0039	0.131204302072777
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|238352|estExt_fgenesh1_pg.C_50096	0	M0039	0.102812814176816
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|238673|estExt_fgenesh1_pg.C_70154	0	M0039	0.0635868119960258
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|239130|estExt_fgenesh1_pg.C_120063	0	M0039	0.123873120096387
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|239150|estExt_fgenesh1_pg.C_120107	0	M0039	0.120695671785984
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|239246|estExt_fgenesh1_pg.C_130070	0	M0039	0.0758535408841563
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|239424|estExt_fgenesh1_pg.C_140156	0	M0039	0.157424634996168
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|239595|estExt_fgenesh1_pg.C_170015	0	M0039	0.160351427286099
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|239707|estExt_fgenesh1_pg.C_180099	0	M0039	0.204275322241242
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|240339|estExt_fgenesh1_pg.C_270112	0	M0039	0.0464638752547983
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|240700|estExt_fgenesh1_pg.C_330021	0	M0039	0.189575940172326
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|240962|estExt_fgenesh1_pg.C_370103	0	M0039	0.161506253134935
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|241027|estExt_fgenesh1_pg.C_380079	0	M0039	0.0934091276299309
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|241645|estExt_fgenesh1_pg.C_480100	0	M0039	0.0728601062993246
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|241656|estExt_fgenesh1_pg.C_490008	0	M0039	0.183262735937291
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|241819|estExt_fgenesh1_pg.C_520028	0	M0039	0.152018415402153
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|241916|estExt_fgenesh1_pg.C_530081	0	M0039	0.0541649708447459
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|242065|estExt_fgenesh1_pg.C_560039	0	M0039	0.0959039804114913
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|242223|estExt_fgenesh1_pg.C_590028	0	M0039	0.249569167818153
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|242822|estExt_fgenesh1_pg.C_730044	0	M0039	0.160500374601335
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|242897|estExt_fgenesh1_pg.C_740081	0	M0039	0.18774347414051
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|243753|estExt_fgenesh1_pg.C_980001	0	M0039	0.0959878135066122
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|244054|estExt_fgenesh1_pg.C_1060041	0	M0039	0.136640675055159
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|244226|estExt_fgenesh1_pg.C_1140030	0	M0039	0.20005284887973
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|245314|estExt_fgenesh1_pg.C_1540023	0	M0039	0.205857531266363
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|245995|estExt_fgenesh1_pg.C_1900030	0	M0039	0.198593754789986
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|246083|estExt_fgenesh1_pg.C_1950036	0	M0039	0.0932234408179795
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|246327|estExt_fgenesh1_pg.C_2110035	0	M0039	0.0911884593811764
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|246553|estExt_fgenesh1_pg.C_2260012	0	M0039	0.09813260645193
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|246622|estExt_fgenesh1_pg.C_2300002	0	M0039	0.0594665576887607
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|247377|estExt_fgenesh1_pg.C_2960021	0	M0039	0.0966157511462303
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|247474|estExt_fgenesh1_pg.C_3060024	0	M0039	0.0715634998029139
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|247626|estExt_fgenesh1_pg.C_3250018	0	M0039	0.147442233660426
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|248023|estExt_fgenesh1_pg.C_3950006	0	M0039	0.056676856173985
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|248068|estExt_fgenesh1_pg.C_4100012	0	M0039	0.0317063961496208
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|248100|estExt_fgenesh1_pg.C_4200004	0	M0039	0.225614291452715
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|248189|estExt_fgenesh1_pg.C_4510004	0	M0039	0.0807991500435542
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|248502|estExt_fgenesh1_pg.C_5970002	0	M0039	0.132126006172068
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|248770|estExt_fgenesh1_pg.C_19960001	0	M0039	0.205795228966386
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|25946|gw.30.20.1	0	M0039	0.0792826558933968
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|28519|gw.123.37.1	0	M0039	0.0963646180778382
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|32224|gw.7.84.1	0	M0039	0.094761078209185
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|32966|gw.13.70.1	0	M0039	0.152789356848971
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|39271|gw.47.169.1	0	M0039	0.105619468692048
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|418|gw.1762.1.1	0	M0039	0.13903498560804
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|46108|gw.881.7.1	0	M0039	0.0907938447022259
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|48053|gw.2774.2.1	0	M0039	0.0780753106147568
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|49232|gw.3929.3.1	0	M0039	0.0715262469848526
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|59568|gw.103.163.1	0	M0039	0.0812194409753109
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|60399|gw.61.211.1	0	M0039	0.197407781294563
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|64326|gw.15.244.1	0	M0039	0.0701007546167706
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|80875|e_gw.3.408.1	0	M0039	0.117806935851321
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|82127|e_gw.5.144.1	0	M0039	0.217834527652497
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|82732|e_gw.6.244.1	0	M0039	0.145710033083443
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|82891|e_gw.6.263.1	0	M0039	0.13921985140022
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|83189|e_gw.7.369.1	0	M0039	0.0665303419057589
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|85537|e_gw.11.243.1	0	M0039	0.108859953921566
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|86262|e_gw.13.309.1	0	M0039	0.0801707901131262
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|86743|e_gw.14.268.1	0	M0039	0.127366611971993
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|88977|e_gw.20.244.1	0	M0039	0.194667276110239
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|91061|e_gw.26.194.1	0	M0039	0.0586488691385657
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|92016|e_gw.29.126.1	0	M0039	0.0494785918847322
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|95856|e_gw.41.49.1	0	M0039	0.164603558665187
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|97320|e_gw.46.327.1	0	M0039	0.201232843345486
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|98785|e_gw.51.152.1	0	M0039	0.231514239186233
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|99227|e_gw.52.77.1	0	M0039	0.091363242324828
jgi|Nemve1|220854|fgenesh1_pg.scaffold_592000001	jgi|Nemve1|99372|e_gw.53.32.1	0	M0039	0.0701096858857354
jgi|Nemve1|222446|fgenesh1_pg.scaffold_1634000003	jgi|Nemve1|222918|fgenesh1_pg.scaffold_2061000002	0	M0039	0.133759210488608
jgi|Nemve1|222446|fgenesh1_pg.scaffold_1634000003	jgi|Nemve1|224051|fgenesh1_pg.scaffold_3787000001	0	M0039	0.108489332060398
jgi|Nemve1|222446|fgenesh1_pg.scaffold_1634000003	jgi|Nemve1|227549|fgenesh1_kg.scaffold_351000002	0	M0039	0.259558309461315
jgi|Nemve1|222446|fgenesh1_pg.scaffold_1634000003	jgi|Nemve1|228853|fgenesh1_pm.scaffold_38000019	0	M0039	0.146250250123582
jgi|Nemve1|222446|fgenesh1_pg.scaffold_1634000003	jgi|Nemve1|230591|fgenesh1_pm.scaffold_216000004	0	M0039	0.0960488341147112
jgi|Nemve1|222446|fgenesh1_pg.scaffold_1634000003	jgi|Nemve1|232030|fgsh_est.C_scaffold_15000012	0	M0039	0.170933511354478
jgi|Nemve1|222446|fgenesh1_pg.scaffold_1634000003	jgi|Nemve1|232080|fgsh_est.C_scaffold_19000010	0	M0039	0.149896547603993
jgi|Nemve1|222446|fgenesh1_pg.scaffold_1634000003	jgi|Nemve1|232813|fgsh_est.C_scaffold_85000001	0	M0039	0.226010335366151
jgi|Nemve1|222446|fgenesh1_pg.scaffold_1634000003	jgi|Nemve1|233042|fgsh_est.C_scaffold_122000002	0	M0039	0.0970382143591356
jgi|Nemve1|222446|fgenesh1_pg.scaffold_1634000003	jgi|Nemve1|234533|estExt_fgenesh1_pm.C_370005	0	M0039	0.17735767678763
jgi|Nemve1|222446|fgenesh1_pg.scaffold_1634000003	jgi|Nemve1|234831|estExt_fgenesh1_pm.C_640005	0	M0039	0.224241079889766
